GEOID,State,County,Population,EJ indexes above 80th percentile,DEMOGIDX_2,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,DISABILITYPCT,LINGISOPCT,LESSHSPCT,UNDER5PCT,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,NO2,DWATER,P_DEMOGIDX_2,P_PM25,P_OZONE,P_DSLPM,P_PTRAF,P_NO2,P_LIFEEXPPCT
06081604200,California,San Mateo County,4055,5,1.8632,0.9125,0.1282,0.0431,0.0629,0.0622,0.1474,0.0525,0.0834,0.1887,9.68,45.559,0.124,146.874,6078243.02,0.8155,0.104,0,11.737,0,4492.503,9.432,0,69,84,0,37,94,69,45
06081604400,California,San Mateo County,5314,4,1.609,0.7136,0.1563,0.1018,0.0975,0.1803,0.0713,0.0749,0.1581,0.159,9.684,45.999,0.131,143.311,4860710.807,0.5061,0,0,8.869,0,12165.977,7.887,0,62,85,0,40,91,54,17
06081604500,California,San Mateo County,3756,0,1.3603,0.6129,0.1262,0.0422,0.1032,0.0565,0.0896,0.0511,0.2484,0.1446,9.546,45.712,0.122,134.294,3765154.113,0.5663,0,0,7.087,0,5296.757,6.552,0,52,83,0,36,87,40,9
06081604600,California,San Mateo County,2565,0,1.2828,0.6585,0.0698,0.0528,0.0854,0.0767,0.0471,0.0382,0.2199,,9.451,45.624,0.105,125.282,3875288.351,0.5027,0,0,5.905,0,3647.591,5.484,0,48,82,0,30,87,29,
06081604700,California,San Mateo County,2801,0,1.4851,0.6762,0.1335,0.0266,0.061,0.09,0.031,0.0368,0.2128,0.1221,9.501,45.887,0.089,131.032,3438896.483,0.528,0,0,6.014,0,4643.821,5.729,0,57,82,0,24,85,32,2
06081604800,California,San Mateo County,5349,0,1.3128,0.605,0.1136,0.0352,0.1239,0.0852,0.0526,0.0335,0.1907,0.1508,9.595,45.957,0.094,139.294,3509445.28,0.5214,0,0,7.524,0,5928.03,6.918,0,50,83,0,26,86,44,12
06081604900,California,San Mateo County,3040,1,1.5673,0.7461,0.121,0.0234,0.0997,0.1843,0.0583,0.0974,0.2628,0.1344,9.534,46.048,0.089,134.104,3429302.538,0.3227,0,0,6.913,0,4796.115,5.914,0,60,83,0,24,85,34,5
06081605000,California,San Mateo County,8194,0,1.1995,0.5362,0.1139,0.0317,0.0549,0.098,0.0556,0.0621,0.1895,0.1662,9.543,46.257,0.117,137.15,3272194.837,0.496,0,0,8.479,0,5023.683,6.267,0,44,83,0,35,84,37,23
06081605100,California,San Mateo County,2927,0,1.1506,0.4797,0.1305,0.0364,0.0379,0.0505,0.0852,0.0772,0.149,0.1795,9.79,46.39,0.189,145.048,4125226.535,0.7182,0,0,9.078,0,5492.107,8.276,0,42,86,0,61,88,58,36
06081605200,California,San Mateo County,3623,0,0.7935,0.3895,0.0541,0.0495,0.0662,0,0.0265,0.0591,0.1888,0.161,9.651,46.464,0.188,139.703,3186355.818,0.7408,0,0,8.707,0,5126.647,6.871,0,22,84,0,60,84,44,18
06081605300,California,San Mateo County,5149,0,1.1487,0.4426,0.1525,0.0605,0.0876,0.1025,0.0282,0.0577,0.1501,0.1323,9.758,46.696,0.188,144.488,3706343.979,0.6764,0,0,6.573,0,5424.873,7.357,0,42,85,0,60,87,49,5
06081605400,California,San Mateo County,6790,0,0.9069,0.4523,0.0574,0.0431,0.077,0.0366,0.0805,0.0272,0.1193,0.1651,9.905,46.974,0.184,159.454,5534523.983,0.5629,0,0,7.109,0,5835.684,9.131,0,29,86,0,59,93,67,22
06081605501,California,San Mateo County,2918,1,1.5241,0.5192,0.244,0.0616,0.0836,0.0616,0.0638,0.0411,0.1172,0.1241,9.816,46.975,0.188,151.002,3467763.228,0.309,0,0,6.197,0,5892.512,7.567,0,58,86,0,60,85,51,3
06081605502,California,San Mateo County,2599,0,1.069,0.511,0.0813,0.059,0.0713,0,0.0168,0.1189,0.1485,0.1241,9.814,47.082,0.155,153.539,3484241.175,0.5046,0,0,5.82,0,6069.306,6.585,0,38,86,0,49,85,41,3
06081605600,California,San Mateo County,6032,0,1.0856,0.4967,0.0961,0.0509,0.0438,0.0218,0.0115,0.0368,0.1998,0.1138,9.606,46.827,0.143,138.934,2794803.828,0.3739,0,0,5.476,0,5210.269,4.826,0,39,84,0,45,81,22,1
06081605700,California,San Mateo County,5226,0,0.852,0.4715,0.0254,0.0566,0.0519,0.0124,0.0182,0.0348,0.2024,0.1221,9.651,47.53,0.144,151.589,2572116.696,0.3437,0,0,4.306,0,6860.772,4.78,0,25,84,0,45,78,22,2
06081605800,California,San Mateo County,2723,0,0.6231,0.2192,0.0955,0.0693,0.0757,0.0092,0.022,0.0599,0.2181,0.1559,9.79,47.33,0.153,153.462,3029430.347,0.7637,0,0,4.947,0,6799.903,5.389,0,13,86,0,48,82,28,15
06081605901,California,San Mateo County,2815,1,1.5373,0.5613,0.2231,0.0703,0.1144,0.0113,0.0631,0.0906,0.0863,0.1631,9.878,47.388,0.153,162.501,3756964.357,0.3029,0,0,6.045,0,7304.132,7.213,0,59,86,0,48,87,47,20
06081605902,California,San Mateo County,3061,4,1.9879,0.7926,0.2476,0.0356,0.0729,0.0948,0.1451,0.0402,0.2091,0.1631,9.902,47.573,0.188,165.684,3900068.488,0.3154,0,0,5.152,0,9236.076,7.057,0,73,86,0,60,88,45,20
06081606000,California,San Mateo County,5476,4,1.7629,0.6905,0.2272,0.0501,0.0833,0.234,0.1203,0.0517,0.1134,0.1631,9.958,47.302,0.188,167.325,5850710.088,0.3083,0,0,7.525,0,7178.835,8.272,0,67,87,0,60,93,58,20
06081606100,California,San Mateo County,5091,5,2.0572,0.8008,0.2681,0.0664,0.0772,0.0965,0.1996,0.1072,0.1163,0.1621,10.071,47.615,0.202,180.782,6225326.546,0.652,0,0,5.975,0,10391.415,9.277,0,75,87,0,65,94,68,19
06081606201,California,San Mateo County,3731,7,2.9202,0.9049,0.5226,0.0261,0.1115,0.2552,0.358,0.1051,0.1088,0.1487,9.961,47.576,0.222,171.458,5542180.77,0.5174,0,0,5.454,0,9154.144,7.8,0,91,87,0,70,93,53,11
06081606202,California,San Mateo County,3805,4,1.8775,0.8095,0.1966,0.0491,0.0673,0.0452,0.1719,0.0649,0.0444,0.1487,9.971,47.83,0.222,175.354,5637254.441,0.2431,0,0,5.012,0,12465.157,8.849,0,70,87,0,70,93,64,11
06081606300,California,San Mateo County,3817,0,1.416,0.5572,0.1809,0.0383,0.1715,0.0638,0.0596,0.0396,0.2602,0.1487,9.939,47.886,0.221,176.071,4888842.544,0.4179,0,0,5.11,0,17125.407,8.142,0,54,87,0,70,91,57,11
06081606400,California,San Mateo County,4739,0,1.332,0.5425,0.1589,0.0156,0.1266,0.0906,0.0316,0.0403,0.2756,0.1231,9.868,47.872,0.19,170.546,3957683.21,0.418,0,0,4.967,0,15405.896,6.578,0,51,86,0,61,88,41,3
06081606500,California,San Mateo County,3479,0,0.5713,0.2989,0.0276,0.0356,0.0974,0.0105,0.0004,0.0655,0.2024,0.1374,9.791,47.867,0.164,170.52,3139442.265,0.7783,0,0,4.831,0,13921.315,5.966,0,10,86,0,53,83,34,6
06081606600,California,San Mateo County,3838,0,0.8021,0.4187,0.0393,0.0171,0.0628,0.0298,0.0577,0.0651,0.1853,0.1303,9.883,48.254,0.215,181.04,4248448.422,0.605,0,0,6.402,0,45058.035,7.53,0,22,86,1,68,89,50,4
06081606700,California,San Mateo County,2497,0,0.9476,0.4561,0.0701,0.0214,0.0525,0.0782,0,0.0553,0.2115,0.1015,9.776,48.322,0.122,176.7,3183977.223,0.6482,0,0,5.549,0,10475.974,6.494,0,31,85,1,37,84,40,0
06081606800,California,San Mateo County,3809,0,1.0161,0.5077,0.0637,0.0509,0.0719,0.0411,0.0123,0.0291,0.1885,0.1364,9.631,48.07,0.103,161.181,2975734.977,0.2458,0,0,5.309,0,5414.303,5.432,0,35,84,0,29,82,28,6
06081606900,California,San Mateo County,2797,0,0.9623,0.4644,0.0704,0.0501,0.0825,0.0408,0.0169,0.054,0.1716,0.1097,9.518,48.057,0.102,151.526,2564868.73,0.5996,0,0,4.277,0,4467.27,5.739,0,32,82,0,29,78,32,1
06081607000,California,San Mateo County,3436,0,1.0386,0.5189,0.0652,0.0263,0.0949,0.0532,0.0186,0.0707,0.2241,0.1641,9.688,48.555,0.104,172.191,2885898.229,0.1759,0,0,5.96,0,6114.744,6.045,0,36,85,1,30,81,35,21
06081607100,California,San Mateo County,2998,0,0.7974,0.4173,0.0385,0.0751,0.0847,0.035,0.0054,0.1041,0.1915,0.12,9.835,49.08,0.127,179.547,2489570.335,0.83,0,0,7.432,0,6235.132,6.902,0,22,86,1,39,78,44,2
06081607200,California,San Mateo County,4424,5,1.8797,0.6772,0.2783,0.0261,0.123,0.0722,0.0751,0.024,0.1307,0.1426,9.909,49.107,0.127,186.389,3119863.902,0.6785,0,0,9.091,0,7616.765,9.236,0,70,86,1,39,83,68,8
06081607300,California,San Mateo County,3853,0,0.9442,0.4423,0.0773,0.0422,0.1028,0.0351,0.0308,0.0488,0.1485,0.1538,9.829,48.735,0.122,183.66,2811309.55,0.8212,0,0,6.978,0,8926.195,7.677,0,31,86,1,37,81,52,13
06081607400,California,San Mateo County,4799,0,1.428,0.5139,0.2118,0.109,0.0941,0.1457,0.0589,0.0417,0.1525,0.1641,9.878,48.539,0.141,185.766,3937758.565,0.3423,0,0,7.821,0,16030.31,7.823,0,55,86,1,44,88,54,21
06081607500,California,San Mateo County,6214,1,1.4698,0.7296,0.0951,0.037,0.0401,0.0964,0.0638,0.0829,0.0668,0.1046,9.961,48.786,0.143,195.172,5389373.075,0.1512,0,0,11.264,0,15995.821,10.847,0,56,87,1,44,92,81,0
06081607600,California,San Mateo County,3978,3,1.5889,0.6031,0.2165,0.0654,0.1124,0.096,0.0491,0.0508,0.1687,0.1908,9.973,48.339,0.221,189.112,5901507.325,0.4838,0,0,6.431,0,93535.526,9.85,0,61,87,1,70,93,73,47
06081607701,California,San Mateo County,4298,5,1.9573,0.7571,0.2581,0.0598,0.1158,0.1412,0.1382,0.0449,0.1794,0.1631,10.066,48.144,0.222,186.736,4789066.912,0.531,0,0,5.579,0,33233.974,9.708,0,72,87,1,70,91,72,20
06081607702,California,San Mateo County,3299,5,1.8772,0.7417,0.2379,0.0498,0.1513,0.1092,0.1491,0.0521,0.2173,0.1754,10.045,48.345,0.221,191.005,6157688.539,0.8238,0,0,6.362,0,72445.772,9.55,0,70,87,1,70,94,70,31
06081607800,California,San Mateo County,3432,0,1.1615,0.595,0.0639,0.0424,0.1169,0.072,0.152,0.042,0.252,0.1569,10.068,48.616,0.221,201.641,5271309.747,0.8259,0,0,8.325,0,78912.408,11.063,0,43,87,1,70,92,82,15
06081607900,California,San Mateo County,3182,0,1.0795,0.4868,0.0999,0.0283,0.0817,0.1027,0.0297,0.0594,0.2106,0.1097,10.113,48.882,0.22,211.893,4255490.795,0.0326,0,0,11.074,0,25186.318,10.61,0,38,88,1,69,89,79,1
06081608001,California,San Mateo County,3531,0,1.1309,0.5089,0.1054,0.0402,0.0657,0.1468,0.0178,0.045,0.1569,0.1149,10.242,49.838,0.108,231.036,2228750.285,0.0448,0,0,7.243,0,5597.735,9.074,0,41,88,1,31,75,66,1
06081608002,California,San Mateo County,3551,0,1.24,0.6556,0.0558,0.0313,0.0842,0.0773,0.0224,0.0986,0.2391,0.1672,10.173,49.679,0.108,221.169,2565949.702,0.0053,0,0,8.165,0,6531.163,9.738,0,46,88,1,31,78,72,23
06081608013,California,San Mateo County,3677,0,1.3986,0.6902,0.093,0.0458,0.0579,0.083,0.0541,0.0522,0.1477,0.1672,10.166,49.99,0.111,205.748,2718780.016,0.0567,0,0,8.147,0,5037.736,8.364,0,54,88,1,32,80,59,23
06081608023,California,San Mateo County,2366,0,1.2515,0.65,0.0634,0.0497,0.0757,0.11,0.0317,0.0325,0.2726,0.0646,10.116,49.683,0.119,206.977,3080456.874,0.0159,0,0,8.324,0,6177.999,9.195,0,47,88,1,35,83,67,0
06081608024,California,San Mateo County,3192,0,1.2135,0.656,0.0457,0.0319,0.0526,0.0874,0.0644,0.0526,0.1936,0.119,10.119,49.311,0.126,215.304,3706599.606,0.0107,0,0,9.159,0,9734.753,10.527,0,45,88,1,38,87,79,2
06081608025,California,San Mateo County,6340,0,1.4565,0.7271,0.0918,0.0265,0.1203,0.105,0.0545,0.0866,0.1464,0.119,10.236,49.204,0.133,229.878,3427986.017,0.0639,0,0,9.529,0,8475.393,10.294,0,56,88,1,41,85,77,2
06081608100,California,San Mateo County,3564,0,1.3575,0.7783,0.0239,0.0519,0.0659,0.0958,0.0298,0.0536,0.1737,0.1641,10.26,49.559,0.151,242.846,2578535.727,0.046,0,0,7.869,0,7234.385,9.551,0,52,88,1,48,78,71,21
06081608200,California,San Mateo County,3798,0,1.4534,0.7222,0.0936,0.0558,0.1009,0.0759,0.0552,0.04,0.1859,0.1641,10.308,49.505,0.169,252.133,2584527.675,0.0805,0,0,6.878,0,6748.454,9.327,0,56,88,1,54,79,69,21
06081608300,California,San Mateo County,3196,0,1.4076,0.7681,0.0486,0.0657,0.0973,0.0528,0.0199,0.0717,0.1743,0.1641,10.317,50.053,0.122,248.837,1972903.95,0.0444,0,0,6.716,0,5298.869,8.36,0,54,89,1,37,72,59,21
06081608400,California,San Mateo County,5243,1,1.4966,0.7181,0.1121,0.067,0.1456,0.0756,0.0981,0.0364,0.1425,0.1713,10.048,49.259,0.132,204.912,5207647.85,0.1872,0,0,9.266,0,9869.668,10.41,0,57,87,1,40,92,78,27
06081608501,California,San Mateo County,5120,0,1.2728,0.6422,0.0761,0.0301,0.0618,0.0981,0.0868,0.0748,0.1307,0.1497,9.982,49.313,0.127,195.393,4339114.754,0.7719,0,0,10.804,0,7397.337,10.023,0,48,87,1,39,89,75,11
06081608502,California,San Mateo County,2628,0,1.4053,0.6081,0.1458,0.0577,0.0719,0.0859,0.0457,0.0438,0.2062,0.1641,10.004,49.541,0.127,188.468,3823281.134,0.0586,0,0,9.85,0,5628.195,8.662,0,54,87,1,39,87,62,21
06081608600,California,San Mateo County,4598,0,1.519,0.5696,0.2112,0.1086,0.1306,0.0248,0.0635,0.0557,0.1122,0.1036,10.037,49.96,0.126,181.515,4048013.136,0.326,0,0,9.781,0,4603.168,8.545,0,58,87,1,38,88,61,0
06081608700,California,San Mateo County,7315,0,1.0799,0.5334,0.0715,0.0262,0.0925,0.0665,0.0357,0.0571,0.1359,0.1477,9.91,49.607,0.125,169.691,2634545.429,0.415,0,0,8.49,0,4750.291,6.93,0,38,86,1,38,79,44,10
06081608800,California,San Mateo County,6278,0,0.8068,0.4546,0.0191,0.0282,0.0594,0.0098,0.0034,0.0379,0.1485,0.1313,9.732,49.05,0.117,165.472,2271013.679,0.3833,0,0,6.463,0,4638.008,5.869,0,23,85,1,35,75,33,4
06081608900,California,San Mateo County,7303,0,1.3957,0.558,0.1729,0.1094,0.0556,0.0408,0.0478,0.054,0.1365,0.1518,9.676,49.245,0.1,134.624,2174147.48,0.0712,0,0,6.173,0,3693.142,5.555,0,53,84,1,28,74,30,12
06081609000,California,San Mateo County,2637,0,1.2619,0.5214,0.146,0.0534,0.1018,0.0514,0.0591,0.0466,0.2044,0.1508,9.918,49.955,0.102,139.225,2589463.419,0.5614,0,0,9.885,0,3645.827,7.176,0,47,86,1,29,79,47,12
06081609100,California,San Mateo County,1478,0,0.9071,0.4235,0.0751,0.0383,0.1137,0.0866,0.0588,0.0677,0.1164,0.2041,10.058,50.741,0.118,132.15,3874578.855,0.8,0,0,13.575,0,3078.777,8.203,0,29,87,2,35,87,57,60
06081609201,California,San Mateo County,3548,0,0.639,0.3145,0.043,0.0189,0.0791,0.016,0.0421,0.0755,0.1688,0.161,9.985,50.85,0.113,114.11,2449740.197,0.6065,0,0,12.189,0,2560.469,7.438,0,13,87,3,33,77,49,18
06081609202,California,San Mateo County,5172,0,1.2669,0.5292,0.1431,0.0247,0.1069,0.0729,0.0856,0.0536,0.1502,0.1528,9.976,50.46,0.102,126.843,2790528.715,0.3211,0,0,13.916,0,3008.351,7.403,0,48,87,2,29,80,49,13
06081609300,California,San Mateo County,3449,0,0.6698,0.3436,0.0366,0.0606,0.0568,0,0,0.0586,0.1618,0.0636,9.969,51.174,0.115,98.164,2309403.058,0.8696,0,0,11.227,0,2267.677,6.725,0,15,87,3,34,76,42,0
06081609400,California,San Mateo County,3408,0,0.7294,0.3462,0.0569,0.041,0.0516,0.0134,0.0158,0.0587,0.1089,0.1723,9.935,50.752,0.102,109.295,2088379.482,0.8144,0,0,10.171,0,2499.686,6.903,0,18,87,2,29,73,44,28
06081609500,California,San Mateo County,5029,0,0.8889,0.3866,0.0911,0.0471,0.0754,0.0532,0.0081,0.0545,0.1541,0.1231,9.899,50.197,0.102,125.564,2227241.929,0.4992,0,0,8.808,0,3128.169,6.073,0,27,86,2,29,75,35,3
06081609601,California,San Mateo County,3675,0,0.8864,0.3853,0.0909,0.0974,0.0566,0.0094,0.03,0.0256,0.1502,0.12,9.81,50.175,0.102,115.502,1944670.807,0.2173,0,0,7.661,0,2822.945,5.505,0,27,86,2,29,71,29,2
06081609602,California,San Mateo County,1786,0,0.7932,0.4255,0.0319,0.0333,0.0728,0,0.0039,0.0616,0.1881,0.1272,9.82,50.367,0.102,106.461,1742158.331,0.358,0,0,7.688,0,2502.431,5.635,0,22,86,2,29,68,31,3
06081609603,California,San Mateo County,4757,0,0.6684,0.2798,0.0751,0.033,0.0833,0,0.0332,0.0355,0.283,0.1323,9.737,50.24,0.1,84.287,1788858.596,0.2539,0,0,7.966,0,2340.615,5.328,0,15,85,2,28,69,27,5
06081609700,California,San Mateo County,4783,0,0.5572,0.2682,0.0412,0.024,0.0385,0.0047,0.0037,0.0577,0.1781,0.1251,9.675,50.607,0.097,57.027,1487646.465,0.336,0,0,7.625,0,891.646,5.119,0,10,84,2,27,64,25,3
06081609800,California,San Mateo County,4581,0,0.8744,0.3748,0.0929,0.0667,0.0894,0.0054,0.017,0.0688,0.2041,0.1497,9.858,51.289,0.106,58.429,1773897.034,0.5719,0.033,0,10.329,0,715.251,5.96,0,27,86,4,30,69,34,11
06081609900,California,San Mateo County,2949,0,0.6615,0.2859,0.0688,0.0143,0.0997,0.0009,0.0196,0.0475,0.1855,0.1456,9.93,51.386,0.125,63.391,2007027.445,0.8409,0.057,0,11.334,0,1989.509,6.198,0,15,87,4,38,72,36,9
06081610000,California,San Mateo County,4780,0,1.0226,0.4111,0.1253,0.0144,0.1005,0.0485,0.0528,0.0182,0.1523,0.1744,9.993,51.564,0.13,71.586,2467284.112,0.6349,0.065,0,12.845,0,2036.3,6.626,0,35,87,5,40,77,41,30
06081610100,California,San Mateo County,2551,1,1.5359,0.59,0.205,0.0605,0.0545,0.0438,0.1546,0.0466,0.0827,0.1272,10.059,51.548,0.123,93.913,3389766.468,0.5841,0,0,14.044,0,2144.519,7.096,0,59,87,5,37,85,46,3
06081610201,California,San Mateo County,5256,5,2.1478,0.8668,0.2611,0.004,0.0922,0.1159,0.3034,0.0327,0.14,0.1733,10.163,52.646,0.135,61.526,3432675.701,0.4232,0.11,0,23.123,0,0.106,8.273,0,77,88,10,42,85,58,29
06081610202,California,San Mateo County,4681,1,1.5115,0.6447,0.1625,0.0292,0.0853,0.0921,0.0597,0.0286,0.0754,0.2062,10.092,51.971,0.13,72.729,3484257.101,0.0323,0.098,0,17.896,0,1379.227,7.68,0,58,87,6,40,85,52,62
06081610203,California,San Mateo County,3134,5,2.3072,0.904,0.2971,0.0453,0.0788,0.2299,0.2917,0.0759,0.0616,0.2185,10.081,52.327,0.133,59.252,3238373.943,0.3457,0.108,0,17.58,0,0.105,8.214,0,80,87,8,41,84,57,73
06081610302,California,San Mateo County,4398,4,1.8517,0.7185,0.2428,0.0384,0.0594,0.068,0.186,0.0398,0.111,0.1877,10.349,52.346,0.146,111.945,4132499.214,0.0762,0.104,0,17.757,0,1935.964,6.71,0,69,89,8,46,88,42,44
06081610303,California,San Mateo County,7091,0,1.1533,0.5878,0.0653,0.0483,0.042,0.054,0.0219,0.0571,0.1196,0.1672,10.297,50.695,0.108,208.605,1801616.285,0.0074,0,0,7.281,0,3607.496,6.805,0,42,88,2,31,69,43,23
06081610304,California,San Mateo County,4497,0,1.1992,0.5757,0.0896,0.0384,0.0629,0.0503,0.0287,0.072,0.1354,0.1497,10.134,50.412,0.109,185.788,2291443.532,0.0183,0,0,8.498,0,3804.257,8.343,0,44,88,2,31,76,59,11
06081610400,California,San Mateo County,5981,6,2.6758,0.849,0.4667,0.0271,0.0746,0.1074,0.2404,0.0704,0.1042,0.1631,10.29,53.619,0.181,60.179,3870815.256,0.5708,0.132,0,17.369,0,0.133,7.687,0,87,88,15,58,87,52,20
06081610500,California,San Mateo County,4729,5,2.0443,0.8932,0.2068,0.0706,0.1097,0.1094,0.3445,0.0465,0.1402,0.1928,10.188,53.132,0.148,58.524,2418111.963,0.5781,0.126,0,19.79,0,0.125,7.599,0,74,88,12,47,77,51,49
06081610601,California,San Mateo County,5993,5,2.1521,0.8817,0.2536,0.0755,0.0712,0.165,0.3335,0.1166,0.0596,0.2062,10.121,53.051,0.133,55.361,2306539.649,0.5009,0.131,0,16.722,0,0.131,7.336,0,77,88,12,41,76,48,62
06081610602,California,San Mateo County,2996,0,1.3365,0.6101,0.1192,0.0769,0.0731,0.0596,0.136,0.0724,0.1565,0.1477,10.209,53.464,0.163,56.644,2206973.745,0.6907,0.139,0,17.048,0,0.142,6.595,0,51,88,14,52,75,41,10
06081610700,California,San Mateo County,6010,3,1.9079,0.6116,0.3289,0.0754,0.1309,0.0266,0.1469,0.0547,0.1301,,10.045,52.611,0.133,54.382,2435901.855,0.2171,0.122,0,16.821,0,0.125,7.049,0,71,87,9,41,77,45,
06081610800,California,San Mateo County,4311,5,2.296,0.8068,0.3525,0.0447,0.057,0.1993,0.2086,0.087,0.051,0.1713,10.014,52.384,0.133,54.922,2342052.196,0.4329,0.115,0,16.059,0,0.118,6.43,0,80,87,8,41,76,39,27
06081610901,California,San Mateo County,3591,4,1.9871,0.7062,0.3002,0.0075,0.0964,0.0556,0.1267,0.0217,0.0749,0.1631,10.005,51.895,0.133,59.887,2408530.697,0.6056,0.102,0,14.549,0,0.101,6.481,0,73,87,6,41,77,40,20
06081610902,California,San Mateo County,2804,3,1.5655,0.5963,0.2121,0.1098,0.0932,0.1219,0.0997,0.0164,0.1794,0.1631,10.011,52.113,0.133,57.321,2294873.714,0.6052,0.108,0,14.877,0,0.108,6.968,0,60,87,7,41,76,45,20
06081611000,California,San Mateo County,6735,2,1.6537,0.6085,0.2371,0.0414,0.0526,0.014,0.1867,0.0753,0.1399,0.1395,9.944,52.056,0.133,53.842,1944988.335,0.4133,0.112,0,13.773,0,0.119,5.94,0,63,87,7,41,71,34,7
06081611100,California,San Mateo County,6426,0,0.739,0.3906,0.0333,0.03,0.1081,0.0078,0.0198,0.0577,0.1805,0.1262,9.779,51.364,0.105,51.692,1593064.344,0.5586,0.081,0,9.646,0,0.1,5.735,0,19,85,4,30,66,32,3
06081611200,California,San Mateo County,2634,0,0.7588,0.3478,0.0668,0.0152,0.0706,0.0244,0.0121,0.079,0.2153,0.161,9.885,52.103,0.123,49.493,1817826.22,0.8947,0.117,0,10.876,0,0.134,5.648,0,20,86,7,37,70,31,18
06081611300,California,San Mateo County,4946,0,1.0305,0.459,0.0989,0.0897,0.0666,0.0096,0.0568,0.0574,0.1842,0.1446,9.918,52.51,0.099,48.111,1966113.349,0.5031,0.13,0,11.475,0,0.152,5.441,0,36,86,9,28,72,29,9
06081611400,California,San Mateo County,4251,0,0.8102,0.3378,0.0919,0.0155,0.0875,0.0079,0.0067,0.0104,0.2715,0.1405,9.989,53.149,0.091,47.445,1876403.972,0.4542,0.26,0,12.332,0,0.548,5.331,0,23,87,12,24,70,27,7
06081611500,California,San Mateo County,2873,0,0.6592,0.3293,0.0414,0.0316,0.0675,0.0273,0.003,0.0275,0.1907,0.12,10.268,54.028,0.166,54.578,2329818.344,0.5547,0.355,0,15.623,0,1.661,5.799,0,14,88,17,53,76,32,2
06081611600,California,San Mateo County,2335,0,0.9039,0.466,0.048,0.0623,0.0887,0.0201,0.0311,0.0347,0.1507,0.1374,10.382,54.53,0.179,57.542,4079145.518,0.8999,0.671,0,18.725,0,2.201,6.728,0,28,89,20,57,88,42,6
06081611700,California,San Mateo County,5699,5,1.7925,0.8724,0.1267,0.0683,0.0855,0.1057,0.17,0.0663,0.0823,0.2021,10.559,54.843,0.178,58.254,3832202.368,0.4848,0.613,0.008,18.084,0,2.922,7.295,0,67,90,21,57,87,48,58
06081611800,California,San Mateo County,4558,6,2.2912,0.9583,0.258,0.1132,0.0968,0.0325,0.2939,0.0301,0.0891,0.1795,10.653,55.95,0.153,56.636,2643356.875,0.8165,1.035,0.042,18.326,0,6937.391,6.651,0,80,90,27,49,79,41,36
06081611901,California,San Mateo County,4392,4,2.2153,0.8985,0.2666,0.0757,0.0972,0.1524,0.1839,0.0799,0.1252,0.1897,10.579,56.106,0.143,52.986,2907586.439,0.2343,1.171,0,14.658,0,5.096,6.794,0,78,90,28,44,81,43,46
06081611902,California,San Mateo County,7336,6,1.7945,0.8074,0.1673,0.0217,0.1007,0.0321,0.2923,0.0506,0.0848,0.1897,10.638,56.574,0.142,50.474,3978050.247,0.4665,1.377,0.027,13.174,0,8502.988,6.689,0,67,90,31,44,88,42,46
06081612001,California,San Mateo County,4017,5,2.1503,0.9768,0.1947,0.0617,0.0944,0.0677,0.305,0.0172,0.056,0.1908,10.502,55.412,0.146,54.422,4354820.472,0.6833,1.031,0,19.884,0,4.073,7.254,0,77,90,24,46,89,48,47
06081612002,California,San Mateo County,2941,5,2.4218,0.8929,0.3461,0.0027,0.1869,0.1274,0.2296,0.0221,0.2118,0.1908,10.531,55.786,0.143,53.263,3613086.993,0.3922,1.112,0,16.238,0,4.722,6.897,0,83,90,26,44,86,44,47
06081612101,California,San Mateo County,3484,5,1.9993,0.7018,0.3074,0,0.0545,0.0673,0.2271,0.1455,0.1785,,10.471,55.654,0.141,51.416,4826212.261,0.3699,1.162,0,15.151,0,5.564,6.913,0,73,90,25,44,91,44,
06081612102,California,San Mateo County,3935,4,2.6231,0.8328,0.4572,0.0498,0.0706,0.1579,0.3779,0.0856,0.0318,,10.53,56.159,0.142,49.382,6002620.195,0.175,1.361,0,13.548,0,7.25,7.191,0,87,90,28,44,94,47,
06081612500,California,San Mateo County,4524,0,1.0986,0.4662,0.1196,0.038,0.0455,0.0489,0.0128,0.0608,0.1032,0.1292,10.257,54.454,0.136,50.739,2451540.638,0.4011,0.727,0,17.023,0,2.721,6.516,0,39,88,19,42,77,40,4
06081612600,California,San Mateo County,4372,0,0.737,0.309,0.0825,0.0192,0.0578,0.0567,0.0341,0.0773,0.178,0.1733,10.193,54.364,0.135,48.456,2372842.781,0.5019,0.6,0,16.445,0,2.317,6.777,0,19,88,19,42,76,43,29
06081612700,California,San Mateo County,2064,0,0.505,0.2025,0.0622,0.0461,0.0688,0.0199,0.0041,0.0577,0.2219,0.1262,10.122,54.144,0.114,46.829,2003465.514,0.6534,0.605,0,14.816,0,2.669,6.44,0,7,88,17,34,72,39,3
06081612800,California,San Mateo County,3379,0,0.7325,0.2912,0.0917,0.025,0.0562,0.01,0.0052,0.0752,0.1122,0.1292,10.051,54.036,0.09,44.775,1865021.216,0.6958,0.55,0,13.81,0,2.222,5.976,0,18,87,17,24,70,34,4
